2021-02-15 19:16:00, car, 5
2021-02-15 19:16:00, motorcycle, 1
2021-02-15 19:16:00, truck, 4
2021-02-15 19:17:00, car, 9
2021-02-15 19:17:00, motorcycle, 3
2021-02-15 19:17:00, truck, 11
2021-02-15 19:17:00, bus, 4
2021-02-15 19:18:00, car, 11
2021-02-15 19:18:00, motorcycle, 3
2021-02-15 19:18:00, truck, 14
2021-02-15 19:18:00, bus, 5
2021-02-15 19:19:00, car, 15
2021-02-15 19:19:00, motorcycle, 6
2021-02-15 19:19:00, truck, 17
2021-02-15 19:19:00, bus, 6
